1	0	6	2	6	1	4
0	0	1	1	1	1	3
2	0	1	3	1	0	4
0	0	4	0	2	0	5
0	0	4	5	2	3	1
0	0	5	2	3	1	2
0	0	2	2	3	1	2
0	0	1	2	2	2	0
0	1	4	4	4	2	6
0	0	6	3	2	3	2
0	0	1	2	2	3	2
0	0	4	5	1	0	0
0	1	3	6	4	1	1
0	0	6	5	3	1	3
0	0	3	2	3	3	2
0	0	1	2	3	0	3
0	1	2	2	0	0	1
1	0	4	3	3	1	0
1	0	1	2	6	0	4
1	1	4	1	3	2	2
1	2	4	2	2	0	2
0	1	4	5	1	2	1
0	0	2	3	1	2	2
0	1	6	1	1	1	3
0	2	2	3	0	0	1
1	0	1	5	3	0	2
0	1	4	2	1	3	3
0	1	1	1	3	0	3
2	1	1	5	3	3	3
1	2	0	3	1	0	3
0	1	2	4	0	1	0
1	0	5	1	0	4	4
0	0	4	2	1	5	3
0	0	3	3	1	4	2
0	0	1	3	2	0	0
0	0	3	1	6	0	2
2	1	0	5	1	0	4
0	0	5	1	1	1	5
0	0	1	4	2	3	2
2	0	1	1	0	0	1
0	1	3	4	1	0	2
0	1	6	3	4	3	1
1	0	2	2	1	3	0
2	1	0	1	3	1	2
0	0	4	2	1	2	1
0	2	4	1	3	1	2
0	1	2	6	2	0	1
0	1	6	2	2	0	0
0	0	6	5	1	3	0
0	0	3	1	3	0	4
0	0	1	3	5	4	2
2	1	1	5	2	4	0
1	1	2	2	2	3	2
0	1	2	3	2	1	2
1	1	1	1	1	1	2
0	1	4	2	1	1	0
1	1	3	2	0	3	2
0	0	5	1	1	3	1
0	1	5	1	1	1	2
0	0	4	5	2	0	4
1	0	2	1	0	2	4
0	0	5	4	2	1	4
0	0	3	5	0	0	3
0	0	2	1	1	2	1
0	0	4	3	1	2	2
1	2	3	0	5	1	1
0	0	5	5	3	2	0
0	0	2	4	4	0	1
0	0	1	3	3	0	2
0	0	1	1	1	1	2
1	0	5	0	1	0	3
2	0	5	5	2	0	0
0	0	4	1	3	2	4
0	0	3	1	2	0	1
1	1	0	5	2	3	1
1	2	3	3	3	2	4
1	0	4	1	2	2	4
0	3	1	1	0	2	0
1	1	2	1	3	1	2
0	0	5	4	1	0	3
1	0	2	5	2	0	2
0	0	3	0	0	2	3
1	0	3	4	0	0	2
0	1	3	2	2	2	2
0	1	1	3	2	3	3
2	1	5	1	2	3	5
0	1	2	1	1	4	2
0	0	5	2	4	4	1
3	1	1	3	2	1	3
0	0	4	2	1	3	1
0	0	0	2	0	4	0
0	1	4	3	2	1	2
0	2	2	2	3	3	2
1	1	3	5	3	1	2
0	0	4	0	2	2	2
1	0	1	3	3	1	3
0	0	2	0	4	4	3
1	2	2	2	5	0	3
1	0	3	2	1	4	1
1	0	0	2	1	1	3
0	0	5	7	0	2	1
0	2	2	1	3	1	0
0	1	3	1	0	0	0
1	0	3	2	4	1	0
1	1	3	3	1	2	2
1	0	2	0	5	1	1
2	0	4	4	1	4	4
1	1	3	1	0	2	1
0	0	1	8	1	4	2
1	0	4	5	0	2	2
0	0	6	5	2	0	3
0	0	5	4	4	0	4
0	1	1	1	3	1	1
0	0	4	4	1	1	4
0	1	1	2	4	2	2
2	0	4	2	0	3	1
1	1	2	4	3	2	4
1	1	1	1	1	1	3
0	0	2	2	2	0	1
1	1	1	3	1	5	1
1	1	2	3	5	2	2
0	2	5	3	1	3	1
0	0	6	4	1	0	1
0	0	4	4	1	3	3
0	1	4	3	3	1	1
0	1	12	4	4	3	5
7	58	1361	2135	2735	2791	6327
3	62	3200	6879	8806	8962	18949
8	55	4569	10161	12921	12478	24233
2	43	4690	10772	13309	12075	22801
1	26	4654	10890	13238	11200	20685
1	43	4493	10490	12715	10487	17705
1	45	4386	10380	12040	9479	16138
0	47	4412	10234	11399	8799	14568
2	46	4403	10084	10756	8230	13414
4	40	4197	9515	10354	7601	12184
0	36	4196	9376	9970	7241	11011
2	46	4220	9161	9635	6729	10105
0	36	3949	8947	9152	6370	9610
1	44	3990	8910	8756	6017	8980
2	44	3915	8687	8428	5730	8480
1	45	3881	8336	8145	5363	8071
2	44	3719	8481	7998	5063	7588
0	30	3834	7955	7720	5013	7221
2	48	3631	7831	7385	4613	6731
0	31	3595	7939	7150	4548	6438
0	41	3535	7827	6912	4214	6075
2	30	3580	7384	6805	4116	5811
0	42	3616	7359	6410	3818	5446
0	29	3465	7143	6246	3753	5232
3	39	3393	7088	6012	3572	5193
4	28	3440	6855	5757	3396	4877
3	29	3352	6765	5740	3287	4788
0	34	3352	6547	5383	3222	4520
1	42	3201	6529	5392	3162	4467
0	35	3226	6461	5140	3004	4205
0	35	3351	6300	5106	2873	4096
1	34	3187	6145	4920	2780	3916
0	29	3181	6059	4745	2657	3764
1	40	3100	5980	4670	2705	3716
0	37	3106	5751	4423	2560	3474
3	28	3003	5650	4408	2480	3310
2	28	3006	5694	4228	2372	3291
1	35	3081	5661	4168	2301	3271
3	44	2934	5534	4069	2250	3069
1	28	2963	5379	3946	2110	2989
1	35	2863	5300	3900	2104	2868
1	26	2885	5242	3745	2084	2775
0	37	2871	5126	3683	2069	2718
2	33	2839	4961	3583	2031	2723
0	27	2842	5046	3529	2028	2621
1	31	2845	4935	3416	1900	2579
0	33	2746	4797	3369	1853	2545
1	35	2754	4683	3360	1757	2409
0	30	2794	4656	3262	1823	2371
3	27	2738	4590	3226	1670	2333
1	30	2775	4397	3115	1722	2287
1	27	2689	4509	3064	1568	2152
1	23	2591	4397	2943	1568	2070
1	46	2661	4316	2902	1466	1969
0	31	2581	4205	2812	1491	2042
2	23	2601	4115	2790	1467	1875
3	31	2601	4036	2702	1416	1839
0	27	2557	4019	2666	1424	1802
0	24	2499	3923	2560	1339	1695
1	24	2527	3801	2548	1327	1794
1	25	2462	3757	2432	1320	1589
0	29	2463	3643	2463	1223	1699
1	34	2425	3668	2349	1202	1627
1	29	2380	3594	2252	1165	1536
1	27	2320	3518	2294	1187	1566
1	33	2354	3381	2221	1156	1506
0	26	2329	3383	2093	1109	1500
0	24	2405	3423	2199	1133	1505
2	25	2340	3338	2084	1024	1390
2	24	2294	3206	2015	1074	1402
1	29	2204	3250	2016	981	1316
1	34	2310	3201	1954	983	1281
1	28	2285	3084	1884	988	1195
2	39	2224	3032	1974	959	1289
1	27	2169	2986	1935	890	1143
0	29	2214	2972	1788	867	1174
0	30	2154	2889	1861	910	1171
1	31	2140	2840	1715	864	1171
1	22	2158	2836	1713	831	1135
0	28	2104	2858	1734	841	1116
0	19	2103	2789	1726	817	1055
0	31	2110	2660	1593	834	976
2	34	2064	2602	1614	793	1009
3	20	2137	2621	1534	728	1001
3	21	1995	2574	1582	787	1013
0	21	1972	2496	1410	755	988
0	26	2029	2516	1479	729	959
1	21	2024	2434	1442	748	992
0	31	1954	2464	1393	689	919
0	18	2030	2369	1406	658	852
0	36	1924	2343	1368	644	853
2	30	1939	2294	1344	651	812
1	26	1953	2355	1297	650	818
1	28	1917	2204	1262	669	785
3	27	1875	2169	1223	639	820
2	21	1838	2152	1296	604	744
2	28	1874	2139	1294	571	751
1	27	1835	2024	1180	589	745
3	25	1882	2185	1252	545	723
4	25	1839	2042	1130	599	732
0	28	1857	1987	1149	522	690
0	24	1845	2017	1112	538	723
0	24	1717	1940	1077	540	663
0	26	1776	1897	1077	531	688
1	24	1765	1867	1046	508	641
1	29	1762	1834	1064	486	633
3	18	1717	1827	966	494	622
0	20	1691	1845	997	498	636
1	20	1654	1771	1018	480	594
3	19	1692	1771	999	487	599
1	22	1664	1797	912	483	644
0	11	1663	1730	898	459	589
4	32	1664	1683	896	464	561
2	16	1697	1670	907	402	515
0	18	1661	1641	871	449	611
3	15	1643	1596	919	409	559
1	18	1681	1608	882	418	525
0	16	1610	1565	892	419	529
2	31	1557	1559	822	435	512
1	27	1621	1557	793	416	544
2	25	1552	1487	802	395	500
0	21	1523	1388	735	390	469
0	33	1543	1470	790	389	470
1	19	1573	1519	781	348	517
1	28	1489	1413	726	346	460
1	37	1536	1372	787	353	428
1	24	1469	1399	697	343	435
2	34	1539	1315	733	342	458
1	22	1495	1322	754	350	391
1	30	1526	1337	682	329	442
1	23	1452	1313	656	301	433
3	22	1454	1326	711	336	384
2	26	1433	1379	691	306	400
2	20	1463	1295	646	309	390
0	24	1436	1213	635	284	383
0	21	1407	1255	621	280	390
0	24	1406	1209	619	251	339
0	18	1413	1197	603	305	331
1	19	1407	1275	572	280	371
1	20	1428	1182	608	285	350
2	21	1397	1157	594	266	388
1	17	1376	1111	572	263	330
0	28	1366	1172	585	280	331
0	34	1413	1137	469	257	325
1	27	1361	1118	577	253	322
0	19	1315	1104	562	255	351
0	26	1324	1038	511	231	311
0	13	1321	1022	528	250	339
2	26	1313	1094	508	218	315
1	18	1328	1069	536	255	302
0	21	1339	1010	454	221	319
2	27	1229	1039	463	240	280
0	21	1333	936	522	222	285
1	19	1285	1016	527	234	276
1	26	1310	961	447	228	294
1	23	1234	945	473	214	268
1	19	1254	919	463	213	274
1	23	1276	965	437	196	268
1	19	1211	899	467	220	248
1	19	1298	910	400	194	289
0	18	1243	913	410	201	258
1	22	1210	860	418	182	220
0	23	1229	846	419	218	239
0	25	1206	885	416	207	222
3	28	1218	826	409	172	255
0	15	1217	788	396	180	216
2	17	1199	828	365	173	243
0	23	1148	830	415	179	229
0	26	1201	764	372	171	226
1	18	1138	791	370	193	235
1	23	1191	751	361	184	194
0	29	1216	747	379	161	221
0	19	1152	750	344	161	210
2	18	1115	713	334	183	177
0	16	1147	785	377	172	214
