0	0	2	6	18	33	38
0	0	4	5	23	42	53
0	0	1	2	20	38	43
0	0	2	3	18	37	51
0	0	1	7	17	33	55
0	0	3	5	18	25	36
0	0	3	4	20	34	60
0	0	5	6	14	42	51
0	0	2	7	20	27	29
0	0	6	3	18	24	42
0	0	4	3	21	34	38
0	0	2	8	15	40	49
0	0	1	5	20	39	40
0	0	2	6	22	40	40
0	0	2	4	10	36	44
0	0	1	2	16	28	51
0	0	2	9	24	30	31
0	0	2	2	27	34	35
0	0	2	2	23	28	38
0	0	2	10	26	31	47
0	0	3	1	15	41	37
0	0	1	6	23	25	41
0	0	8	8	18	31	49
0	0	4	3	23	33	40
0	0	4	2	24	43	42
0	0	4	5	19	35	44
0	0	7	5	17	35	36
0	0	2	4	21	42	39
0	0	3	3	25	33	43
0	0	4	7	22	28	51
0	0	2	4	20	24	48
0	0	2	2	14	33	44
0	0	2	10	21	29	30
0	0	7	8	17	32	55
0	0	4	3	21	33	36
0	0	1	7	19	37	43
0	0	3	7	14	40	45
0	0	7	11	22	40	35
0	0	1	5	18	31	47
0	0	3	2	22	36	38
0	0	6	3	21	20	42
0	0	2	5	23	33	59
0	0	3	1	21	39	45
0	0	3	3	22	32	43
0	0	3	3	16	21	39
0	0	7	7	16	48	47
0	0	5	3	20	25	40
0	0	4	2	13	38	48
0	0	1	7	19	38	45
0	0	3	4	17	41	44
0	0	5	8	17	28	41
0	0	2	1	20	36	45
0	0	4	2	25	33	31
0	0	2	4	18	36	46
0	0	4	6	15	31	48
0	0	4	6	20	40	41
0	0	4	6	14	30	53
0	0	4	3	21	26	33
0	0	3	5	13	37	29
0	0	3	4	22	42	37
0	0	0	4	19	33	44
0	0	3	4	24	27	34
0	0	6	5	23	32	39
0	0	3	4	19	34	53
0	0	3	3	18	26	37
0	0	1	6	18	27	56
0	0	4	5	16	46	54
0	0	6	2	18	35	42
0	0	1	4	20	37	53
0	0	1	5	16	42	56
0	0	3	8	21	32	36
0	0	4	8	20	35	43
0	0	4	4	18	33	42
0	0	5	8	9	38	41
0	0	1	6	15	32	42
0	0	3	8	26	37	48
0	0	3	4	19	28	56
0	0	1	3	17	31	48
0	0	2	7	28	30	49
0	0	3	4	17	23	41
0	0	2	3	11	35	36
0	0	3	6	16	26	36
0	0	1	4	13	35	45
0	0	2	4	21	30	63
0	0	4	5	14	32	59
0	0	1	5	18	34	38
0	0	2	8	21	33	48
0	0	5	7	22	30	42
0	0	1	5	20	37	44
0	0	5	6	12	29	49
0	0	3	3	22	35	38
0	0	3	5	23	40	32
0	0	3	3	24	35	36
0	0	1	9	21	25	35
0	0	2	3	20	43	42
0	0	5	3	22	34	41
0	0	4	3	24	28	52
0	0	1	4	17	25	37
0	0	3	5	21	43	27
0	0	3	4	19	35	47
0	0	2	5	23	30	51
0	0	2	3	21	33	49
0	0	2	4	19	30	41
0	0	2	5	14	35	51
0	0	3	6	16	42	37
0	0	3	4	18	30	39
0	0	4	5	19	34	35
0	0	4	6	15	36	46
0	0	3	5	13	37	44
0	0	4	5	24	43	41
0	0	4	7	16	35	40
0	0	2	3	32	35	30
0	0	2	5	13	29	56
0	0	1	3	20	41	38
0	0	4	6	12	36	39
0	0	2	6	11	22	55
0	0	2	7	10	34	57
0	0	4	5	18	34	41
0	0	3	2	15	50	55
0	0	2	6	16	41	53
0	0	4	7	21	36	38
0	0	4	2	14	33	36
0	0	5	5	15	25	44
0	0	1	5	19	35	30
0	0	2	3	19	31	48
0	0	1	0	17	43	43
0	0	3	3	34	83	188
0	0	1	10	42	144	369
0	0	2	6	45	168	439
0	0	6	9	40	127	318
0	0	6	6	32	129	261
0	0	2	7	40	122	229
0	0	2	6	33	102	177
0	0	1	4	34	91	194
0	0	1	7	46	71	170
0	0	5	3	32	81	146
0	0	3	4	30	86	151
0	0	4	3	26	80	141
0	0	2	5	29	85	113
0	0	3	3	25	89	137
0	0	3	5	32	60	116
0	0	2	4	27	72	130
0	0	1	5	35	94	130
0	0	0	4	44	84	149
0	0	2	6	35	99	136
0	0	5	6	29	76	132
0	0	2	8	26	81	134
0	0	1	3	37	63	120
0	0	3	1	29	77	118
0	0	2	4	35	85	156
0	0	2	4	26	94	159
0	0	0	7	42	93	180
0	0	2	4	34	78	140
0	0	4	3	33	90	137
0	0	6	5	29	100	125
0	0	2	4	39	96	145
0	0	0	4	36	93	158
0	0	5	11	35	111	168
0	0	4	4	44	89	180
0	0	5	4	47	102	125
0	0	7	4	51	108	131
0	0	4	3	37	102	151
0	0	4	4	50	91	136
0	0	5	8	31	110	157
0	0	2	5	39	122	169
0	0	4	4	47	94	170
0	0	4	3	48	96	139
0	0	2	9	41	93	176
0	0	1	7	39	96	161
0	0	2	4	42	92	171
0	0	1	4	41	120	184
0	0	4	6	41	93	155
0	0	2	12	50	114	159
0	0	5	8	51	118	180
0	0	4	3	43	112	151
0	0	2	7	47	111	191
0	0	0	7	44	112	160
0	0	1	6	35	99	161
0	0	1	7	37	118	155
0	0	2	7	46	114	180
0	0	2	3	51	109	142
0	0	6	7	47	115	185
0	0	0	5	52	118	142
0	0	1	3	44	106	155
0	0	1	7	48	112	198
0	0	3	4	55	107	190
0	0	5	10	46	114	171
0	0	7	6	73	111	172
0	0	5	2	38	113	174
0	0	4	4	55	142	178
0	0	3	3	44	137	163
0	0	3	6	51	113	162
0	0	2	7	62	154	186
0	0	1	6	61	124	177
0	0	1	4	50	125	167
0	0	1	6	57	107	187
0	0	3	5	50	126	185
0	0	5	6	50	119	154
0	0	1	8	60	116	171
0	0	7	10	49	121	148
0	0	3	5	55	128	179
0	0	2	7	61	130	170
0	0	1	4	52	124	185
0	0	1	6	58	114	188
0	0	3	8	62	119	182
0	0	3	4	55	124	160
0	0	3	3	57	133	146
0	0	1	10	55	106	173
0	0	4	4	54	124	154
0	0	3	4	60	133	195
0	0	7	8	54	119	169
0	0	6	4	62	122	202
0	0	3	4	54	125	171
0	0	4	7	55	128	161
0	0	4	5	46	124	171
0	0	4	5	65	108	190
0	0	5	5	66	106	203
0	0	5	8	38	118	204
0	0	2	3	58	132	161
0	0	4	9	50	120	189
0	0	4	2	55	109	168
0	0	3	5	52	128	196
0	0	2	5	46	130	150
0	0	1	6	61	119	190
0	0	1	4	58	131	179
0	0	5	9	43	129	187
0	0	3	3	58	127	170
0	0	3	8	67	125	194
0	0	3	3	58	125	180
0	0	3	8	56	110	153
0	0	3	8	64	112	169
0	0	7	5	52	123	175
0	0	2	5	59	126	171
0	0	1	5	52	120	175
0	0	4	6	49	134	175
0	0	3	5	39	129	156
0	0	2	7	57	129	163
0	0	3	7	51	148	189
0	0	3	6	68	110	169
0	0	1	7	66	121	166
0	0	3	7	59	120	190
0	0	5	8	48	147	175
0	0	1	6	53	128	171
0	0	3	5	61	114	177
0	0	2	11	55	122	146
0	0	1	2	56	121	195
0	0	0	16	58	129	163
0	0	1	6	60	106	144
0	0	4	3	58	129	185
0	0	4	7	59	101	180
0	0	3	8	46	114	146
0	0	1	7	40	116	184
0	0	5	8	72	124	174
0	0	2	7	54	112	158
0	0	1	3	63	145	184
0	0	3	4	48	121	180
0	0	0	8	44	121	176
0	0	1	9	53	140	148
0	0	3	7	43	105	186
0	0	7	8	60	121	154
0	0	4	6	65	113	177
0	0	6	4	55	118	170
0	0	1	11	50	103	173
0	0	5	3	59	111	177
0	0	2	7	47	106	164
0	0	5	7	44	102	149
0	0	3	7	53	110	163
0	0	3	7	51	109	167
0	0	3	5	48	106	173
0	0	2	8	66	119	164
0	0	2	4	59	103	154
0	0	8	9	61	120	151
0	0	5	7	51	109	160
0	0	2	6	43	116	165
0	0	1	3	69	107	167
0	0	4	3	58	118	185
0	0	4	7	56	105	160
0	0	3	9	44	113	182
0	0	4	1	45	121	183
0	0	1	8	45	115	175
0	0	0	2	52	136	166
0	0	6	7	60	121	161
0	0	1	9	58	127	187
0	0	1	6	58	107	171
0	0	4	7	59	105	167
0	0	2	6	65	108	141
0	0	6	7	54	95	157
0	0	5	4	69	108	175
0	0	0	5	33	111	189
0	0	4	4	57	113	179
0	0	2	7	55	107	147
