10	13	50	42	33	23	41
10	13	33	27	41	23	21
9	6	38	44	32	21	25
10	10	42	52	30	33	34
11	7	36	37	33	24	29
9	9	42	35	25	25	33
9	3	38	35	36	21	22
29	245	5991	10585	12904	13186	27002
20	642	54058	130919	146335	117064	199855
13	433	42098	94786	85324	54072	78902
15	438	35983	71666	55703	32275	45594
13	435	31498	55687	39186	21403	29585
17	391	27742	42802	27748	14702	20189
11	371	24502	33602	20417	10576	13892
12	324	22022	26347	15029	7733	10031
20	312	19477	20799	11393	5834	7561
14	329	17500	16683	8474	4304	5612
8	313	15897	13256	6648	3281	4358
8	295	14314	10868	5148	2494	3212
18	244	13081	8888	4011	2007	2471
9	248	11907	7281	3213	1580	1955
15	266	11077	5870	2514	1275	1513
15	225	9901	4955	2055	957	1215
8	228	9265	4166	1624	726	992
15	236	8558	3396	1262	601	813
13	222	7792	2955	1080	493	635
11	209	7408	2608	869	397	535
10	213	6893	2237	768	318	416
10	204	6365	1885	589	277	352
14	180	6025	1807	624	335	496
11	191	5872	1784	722	425	635
13	177	5504	1660	720	414	634
16	173	5371	1685	729	417	620
14	161	5014	1495	693	364	606
11	164	4640	1403	662	406	565
12	167	4543	1300	679	373	535
14	151	4267	1234	558	333	490
9	152	4092	1208	517	321	474
11	139	4004	1076	512	307	465
8	157	3742	1058	506	317	449
15	136	3567	929	464	291	379
10	149	3325	889	423	210	339
13	136	3353	840	371	233	353
6	147	3091	796	388	214	316
10	113	2973	792	359	232	329
11	119	2867	689	324	195	289
12	124	2682	707	334	174	281
10	115	2575	642	298	162	248
12	124	2516	606	324	187	237
9	129	2407	558	253	170	265
12	126	2345	527	278	158	229
7	105	2299	546	237	163	259
12	108	2237	542	226	172	244
18	130	2113	501	253	158	215
15	121	2017	444	247	138	206
7	112	1992	462	225	135	192
3	101	1920	433	220	146	210
10	105	1771	445	215	123	194
10	90	1801	406	207	131	184
16	110	1812	385	212	126	203
9	118	1662	355	174	132	159
14	82	1574	385	186	118	191
9	96	1584	310	193	102	148
10	87	1542	293	165	123	141
18	72	1470	325	175	111	142
11	81	1416	297	173	103	135
7	80	1422	298	145	89	148
7	75	1367	320	143	99	132
11	70	1307	295	141	98	134
13	94	1228	304	165	121	164
12	70	1271	272	186	129	165
7	92	1238	321	190	113	155
6	83	1193	318	180	103	172
17	69	1073	286	182	139	180
13	82	1137	307	183	101	186
8	92	1136	290	170	103	176
8	69	1034	281	186	110	165
15	75	1087	281	193	97	201
9	72	1047	280	168	108	182
8	59	1036	283	164	123	147
9	63	1061	247	162	116	153
9	82	924	272	145	102	126
3	64	920	249	142	104	122
12	67	922	230	141	111	138
6	58	897	233	141	94	151
13	76	903	265	129	98	120
